,ID,LONG,LAT,ages,race,sex,income,Location,Price_cont,Experience,Other,will_attend,dist,locLong,locLat,Price_cat,Location_1,Location_2,Location_3,Location_4,Location_5,Price_cat_1,Price_cat_2,Price_cat_3,Price_cat_4,Experience_1,Experience_2,Experience_3,Other_1,Other_2,Other_3,Other_4,race_Aisian/Other,race_Black,race_Hispanic,race_White,sex_F,sex_M,income_100-150k,income_25-50k,income_50-75k,income_75-100k,income_<25k,income_>150k
106,26956,-78.6091964936665,35.8610116954468,43.0039989339991,White,F,100-150k,5,25,3,1,0,3071.709141272271,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
107,27195,-78.5572158718185,35.887344530574396,43.8385016160427,White,F,<25k,5,25,3,1,0,2826.172956911586,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
108,27312,-78.56505020694321,35.6690237997307,39.4988975119495,Black,F,50-75k,3,20,2,1,0,15274.857666773203,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
109,27481,-78.79672236293679,35.800757562529,51.4484457937746,White,F,50-75k,1,15,2,1,0,12615.64482919507,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
110,27910,-78.579631127087,35.9853834601214,39.1121089315514,Black,M,25-50k,3,30,1,2,0,25200.179582424706,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
111,27959,-78.65970099471909,35.7739736540984,32.6971547835564,White,M,25-50k,1,30,3,3,0,23755.480290462136,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
112,28058,-78.7253696842005,35.8146585161456,51.5096460754347,White,F,<25k,2,15,1,1,0,15580.154785795865,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
113,28158,-78.6255534493553,35.7562335215835,52.3766308714473,White,M,100-150k,2,30,2,2,0,22667.943130776723,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
114,28620,-78.615313779532,35.7749082023682,41.9338406106316,White,F,75-100k,1,25,2,2,0,27128.745188965277,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
115,28636,-78.6408276972268,35.9155514277713,56.603326970546505,Black,F,25-50k,3,25,1,3,0,16207.877140287412,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
116,28654,-78.6988394601782,35.827613451207796,53.393388293928005,White,M,75-100k,3,30,1,2,0,6449.305355433444,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
117,28881,-78.65872490094651,35.842444408016796,42.738911013569705,White,M,<25k,4,30,1,1,0,36396.8930219068,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
118,28958,-78.73847038740291,35.7789793322369,34.316247235626896,White,M,100-150k,5,25,3,1,0,17632.22763533068,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
119,28977,-78.6894463079305,35.769406678974,42.114066099849296,White,M,75-100k,4,30,1,1,0,36249.41084645835,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
120,28990,-78.66173502385419,35.9173061321129,38.8245258390898,White,M,50-75k,1,30,3,3,1,19717.458920148893,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
121,29828,-78.6299954054912,35.7741813744677,47.1838666841079,Hispanic,M,25-50k,4,30,1,1,0,41002.18093201672,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
122,30065,-78.6472874109405,35.836316124014,41.6149671739846,White,F,100-150k,1,25,2,2,0,21781.590557066775,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
123,30109,-78.6406684267235,35.8176443807312,27.6766718212811,White,F,<25k,4,15,2,3,0,38604.50670014012,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
124,30312,-78.59180142132509,35.719000468111204,42.1233863452236,White,F,50-75k,1,15,2,1,0,32296.682277411164,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
125,30415,-78.5515513828524,35.73988418158321,33.343353553961,White,M,100-150k,3,15,3,4,0,11865.793311775366,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
126,30463,-78.5481080353176,35.86691810663,52.6227032962626,White,F,25-50k,1,25,2,2,0,29942.6776478374,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
127,30884,-78.6560985026206,35.793811956389206,40.5326353791414,White,F,100-150k,5,30,2,4,0,10875.554955961063,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
128,31398,-78.68098353916899,35.775361740425204,45.88011541280021,Black,F,100-150k,5,20,1,3,0,13904.311497161094,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
129,31430,-78.7062016951345,35.7919081664723,60.832906969228794,Aisian/Other,F,<25k,2,15,1,1,0,16156.95392128066,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
130,31737,-78.6511290331553,35.7725839850424,43.38291787657471,Black,M,50-75k,3,25,1,3,0,2297.7997995111195,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
131,32299,-78.6186342511903,35.707976415336795,38.3979817974461,White,M,25-50k,3,25,1,3,0,8861.839516779093,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
132,32393,-78.6278002539987,35.82492145430479,62.104346750884396,Black,M,<25k,5,20,1,3,0,6608.4328706599035,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
133,32417,-78.6402804151388,35.810888869642,37.4929045948804,White,F,50-75k,3,15,3,4,1,5383.490018713945,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
134,32433,-78.5636495855644,35.848052418551895,45.990016787807505,White,F,25-50k,5,15,1,2,0,2375.2680962042405,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
135,33032,-78.6059790626166,35.8219292108338,35.3274662621013,White,F,50-75k,5,15,1,2,0,5684.077080852616,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
136,33042,-78.5352969668098,35.7920046642662,37.7801320100446,Hispanic,F,25-50k,4,20,3,2,0,48540.10154100417,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
137,33202,-78.6939511078558,35.838901320001796,36.143627166918,White,F,25-50k,4,20,3,2,0,33365.7294472117,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
138,33410,-78.5530879657525,35.8128927045146,39.1956412815916,White,F,50-75k,1,20,1,4,0,30681.64760747267,-78.87813,35.89314,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
139,33907,-78.6914122744015,35.8821806323133,35.25534205379971,White,F,100-150k,2,15,1,1,1,22478.94586446878,-78.87588000000001,35.74628,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
140,33990,-78.63038056963892,35.8376771893749,41.5962202919456,White,M,75-100k,1,25,2,2,0,23206.71513887642,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
141,34596,-78.5854981560822,35.787516737893796,39.924543884825795,White,F,<25k,5,25,3,1,0,8856.541168345728,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
142,34783,-78.70130332663,35.7064085465511,37.7846971167477,White,F,<25k,4,30,1,1,0,38795.28602520353,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
143,34800,-78.4684360820344,35.6948195647264,44.7102333634314,White,F,100-150k,4,30,1,1,0,57878.00660742677,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0
144,34975,-78.5395774661124,35.8814282182987,41.285429387053,White,M,100-150k,1,15,2,1,0,30596.117545478293,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
145,35090,-78.6544641206447,35.784349644873,39.2434031673435,White,F,<25k,1,15,2,1,0,23538.285884945795,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
146,35107,-78.6521093977169,35.7200663928038,35.5931770879446,White,M,>150k,4,30,1,1,0,41757.88955169595,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
147,35197,-78.6033056245182,35.769518489933205,39.2732173806292,White,M,50-75k,4,30,1,1,0,43442.819470988106,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
148,35251,-78.652115070189,35.8450783069566,44.705513924856604,White,M,25-50k,3,25,1,3,0,8360.756191742339,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
149,35355,-78.59612027831709,35.7421675865603,49.6388127232672,Hispanic,M,25-50k,1,30,3,3,0,30497.710900638616,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
150,35909,-78.8763666804334,35.8580852232328,39.328601111881106,Hispanic,M,100-150k,1,30,3,3,1,3892.8203966147535,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
151,36061,-78.6979866580337,35.714269885109296,54.626601612786104,White,M,75-100k,1,15,2,1,0,25671.153429772785,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
152,36200,-78.63785432550391,35.823971455391394,41.4483883709032,White,F,25-50k,2,30,2,2,0,23181.683240658647,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
153,37001,-78.6562661491985,35.775860308039796,32.9223002191367,White,F,25-50k,3,30,1,2,0,1872.9379664900534,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0
154,37081,-78.6504461549859,35.768023366718104,51.659282690163096,Black,F,50-75k,3,30,1,2,0,2408.9763789696385,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
155,37776,-78.64422576785181,35.7872242238933,53.172073494848206,White,M,50-75k,5,15,1,2,0,10784.201011279602,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
156,37940,-78.63715542506941,35.793488816122206,61.8074084157199,White,F,<25k,1,15,2,1,0,24417.000081267168,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
157,38063,-78.64017222848699,35.8029784248704,49.7651484872073,White,M,25-50k,3,30,1,2,0,4724.516567233026,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
158,38444,-78.65893913928221,35.7779478580895,41.742610840772294,Black,M,>150k,2,20,3,3,0,19930.924501924113,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1
159,38753,-78.52108914595591,35.84884690132421,44.6111336939644,White,F,<25k,4,30,1,1,0,48555.320582885746,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0
160,38782,-78.55850527013129,35.7965182982865,37.50458529486271,Black,M,<25k,1,25,2,2,0,30800.863168922646,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
161,39001,-78.64385496333541,35.7689262669582,38.7666743439681,White,F,75-100k,1,15,2,1,0,25259.38809001934,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
162,39037,-78.63627158366529,35.794259539464896,51.5248178775377,White,M,75-100k,4,15,2,3,0,39721.378886883664,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0
163,39736,-78.6158668875181,35.761336307160605,38.4315301395945,White,M,50-75k,4,15,2,3,0,42713.40944467095,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
164,39861,-78.67452392280941,35.803909314194705,40.4783725554798,White,M,<25k,3,25,1,3,0,3500.8661004875426,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
165,40211,-78.7002440956807,35.705869178417004,30.3393969139187,White,M,<25k,3,20,2,1,0,7686.99615545303,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
166,40223,-78.63794788274859,35.8360771846318,42.5377360159464,Hispanic,F,50-75k,1,15,2,1,0,22597.76455532513,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
167,40238,-78.51671237633708,35.8563554242468,32.9427466590025,Hispanic,M,>150k,5,15,1,2,0,5480.984935396589,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
168,40364,-78.5038427249303,35.7843560560778,43.1064013451211,White,M,50-75k,4,30,1,1,0,51506.749671953934,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
169,40552,-78.6587294814877,35.85262569536221,40.3959869222615,White,M,75-100k,1,25,2,2,0,20317.20539084276,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0
170,40564,-78.65203532908629,35.7100509714457,40.3068999645886,White,M,50-75k,4,25,1,4,0,42323.741732174305,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
171,41076,-78.68957251894541,35.7741301769736,29.6406193352256,Black,F,25-50k,4,30,1,1,0,36023.15907259876,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
172,41281,-78.72898248857109,35.7243317166622,51.9691139675313,White,M,25-50k,4,25,1,4,0,35604.379839114794,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0
173,41513,-78.5091394493987,35.7017384526712,50.7581120749701,White,F,<25k,2,20,3,3,1,33547.50672037969,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
174,42521,-78.66565623936499,35.7604743751465,38.1739566455142,White,M,100-150k,2,30,2,2,0,19078.50232519836,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0
175,42885,-78.6098485028998,35.716532197224495,39.167937867641896,White,F,100-150k,5,30,2,4,0,16969.21639376213,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0
176,43504,-78.7354616536496,35.8159183717071,34.5975161982277,White,M,<25k,4,20,3,2,0,30458.06387076813,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
177,43575,-78.6423319476822,35.766063460490706,41.349467458877605,White,M,<25k,3,25,1,3,0,3172.178726198616,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
178,43805,-78.6550846984666,35.8564840133085,40.4674005945211,White,M,75-100k,1,15,2,1,0,20548.851681705302,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
179,43927,-78.72685006779041,35.8302021019244,39.649769951111296,White,M,100-150k,4,15,2,3,0,30724.531617326695,-79.05428,35.90535,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
180,44748,-78.6277107589669,35.8143627433107,48.5194220855299,White,F,100-150k,1,25,2,2,0,24250.387955850878,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0
181,44794,-78.7780376476313,35.7845808352617,61.9303149485148,White,M,25-50k,4,20,3,2,0,28325.738831733765,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0
182,44809,-78.7514635485529,35.8190213628242,44.3945022444343,Aisian/Other,F,25-50k,4,25,1,4,0,28979.2903524049,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
183,45134,-78.7553529137246,35.752716322508505,38.6578605693996,White,M,>150k,3,25,1,3,0,7454.413588167986,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1
184,45165,-78.54666607349421,35.787782859938396,32.323818453552,White,F,75-100k,5,15,1,2,0,9175.822032286716,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
185,45324,-78.68850376144391,35.801034196551704,52.2314450360312,White,F,75-100k,4,25,1,4,0,35009.40053544188,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
186,45817,-78.7243587457713,35.890200386786205,56.4065821911053,White,F,50-75k,4,20,3,2,0,29832.64120309746,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0
187,45931,-78.7075748751218,35.7572849352836,46.4306227176974,Hispanic,F,50-75k,1,25,2,2,0,21557.920964237677,-78.87813,35.89314,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
188,46058,-78.70189834235121,35.8517713146534,34.4238013908384,White,M,100-150k,4,25,1,4,0,32371.218212251562,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0
189,46206,-78.7683661620695,35.888106321161,44.7401213947367,Black,M,25-50k,5,20,1,3,0,17530.65955895632,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
190,46304,-78.7551346824738,35.7552557128932,47.614210690680196,White,F,50-75k,5,30,2,4,0,20390.77284483649,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
191,46885,-78.5627118627678,35.878636382790106,34.8597016454643,Black,M,25-50k,3,25,1,3,0,15644.236409631643,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
192,46937,-78.6193585539588,35.6325415489931,32.5721114477738,Hispanic,M,25-50k,3,25,1,3,0,16357.935947111544,-78.67654,35.7724,3,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
193,47111,-78.6003571045685,35.66485640158721,44.3449046095088,Hispanic,M,50-75k,5,15,1,2,0,22532.419167349966,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
194,47312,-78.5512429839535,35.8223007590191,44.8227863047165,White,F,50-75k,1,15,2,1,0,30554.465946661614,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
195,47412,-78.6884904128181,35.7831236156962,31.2867619738841,White,F,25-50k,5,30,2,4,0,13780.050210703415,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0
196,47426,-78.5925794986077,35.799234657034,38.897377851378295,Hispanic,F,100-150k,5,25,3,1,0,7662.721641342445,-78.575981,35.86696,3,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
197,47767,-78.6188429796306,35.83549725027421,41.9215034391216,Aisian/Other,M,25-50k,3,15,3,4,0,8729.84229226745,-78.67654,35.7724,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0
198,47780,-78.5762349799496,35.735646874012396,52.532242543320294,White,M,50-75k,1,30,3,3,1,32399.999836673058,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
199,47976,-78.7869714496676,35.7719347942071,42.0294632962439,Hispanic,F,75-100k,5,30,2,4,1,21787.960823113823,-78.575981,35.86696,4,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
200,48264,-78.5985317002517,35.7778229327186,43.21507608490789,White,F,75-100k,3,30,1,2,0,7079.048747466849,-78.67654,35.7724,4,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0
201,48372,-78.67997234050291,35.7795912334468,32.0818698874294,White,M,25-50k,4,30,1,1,0,36581.712439635405,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0
202,48403,-78.66693350954479,35.8511392892669,38.2753337360065,White,F,75-100k,5,20,1,3,0,8400.634711384542,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0
203,48496,-78.5714840123853,35.7418049782668,36.6942791401527,White,F,75-100k,4,30,1,1,0,47250.724133179836,-79.05428,35.90535,4,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
204,48667,-78.7283129193758,35.8453123723328,36.735683963911,White,M,<25k,2,30,2,2,0,17282.341003997994,-78.87588000000001,35.74628,4,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0
205,48770,-78.6117868639074,35.698876118029204,40.624376515710104,Hispanic,F,25-50k,4,25,1,4,0,46092.64989730492,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0
206,48803,-78.6483402974941,35.80562623668521,42.1759826386298,White,F,75-100k,1,15,2,1,0,22916.861783878514,-78.87813,35.89314,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
207,48869,-78.68665506889191,35.8144484406863,41.0105290984791,White,F,75-100k,3,20,2,1,0,4754.252384177904,-78.67654,35.7724,2,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0
208,49488,-78.7068186756008,35.8515280122661,38.624653020512206,White,F,75-100k,4,25,1,4,0,31939.649191704244,-79.05428,35.90535,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
209,49604,-78.59861299725951,35.72007616358471,43.4719796003819,White,M,50-75k,5,15,1,2,0,16425.434280897232,-78.575981,35.86696,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
210,49614,-78.5952497018515,35.74655661193479,41.3395345667934,White,F,<25k,2,20,3,3,0,25383.428647640252,-78.87588000000001,35.74628,2,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0
211,49661,-78.75420542291009,35.627872419996,45.429223373977,Black,M,<25k,5,20,1,3,0,31041.78381144001,-78.575981,35.86696,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
212,49775,-78.6057986368889,35.807592103211704,50.329218444794996,White,F,>150k,1,30,3,3,0,26368.4146036161,-78.87813,35.89314,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1
213,50319,-78.6455090236132,35.7952162748009,37.467717194378096,Hispanic,M,75-100k,4,20,3,2,0,38895.28639602865,-79.05428,35.90535,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
